==========================================
SLURM Job Information
==========================================
Job ID: 633
Job Name: motionr1_sft
Node: journey
Start Time: Mon Feb  9 02:14:41 PM EST 2026
==========================================

==========================================
Training Configuration
==========================================
Model: Qwen/Qwen2.5-VL-7B-Instruct
Dataset: /mnt/data/stgr/json_data/STGR-SFT-subset-motion.json (5,696 samples with motion tags)
Output: outputs/sft_full_slurm_633
GPUs: 4 (DeepSpeed ZeRO-2)
Expected Duration: ~6-8 hours
==========================================

[INFO] Running in WANDB offline mode
[INFO] Running in WANDB offline mode
[INFO] Running in WANDB offline mode
[INFO] Running in WANDB offline mode
[Rank 2] Model moved to cuda:2[Rank 3] Model moved to cuda:3
[Rank 1] Model moved to cuda:1
[Rank 0] Model moved to cuda:0

Before initializing optimizer states
MA 16.46 GB         Max_MA 19.31 GB         CA 19.32 GB         Max_CA 19 GB 
CPU Virtual Memory:  used = 113.6 GB, percent = 45.2%
After initializing optimizer states
MA 16.46 GB         Max_MA 16.46 GB         CA 19.32 GB         Max_CA 19 GB 
CPU Virtual Memory:  used = 119.64 GB, percent = 47.6%
After initializing ZeRO optimizer
MA 16.46 GB         Max_MA 16.46 GB         CA 19.32 GB         Max_CA 19 GB 
CPU Virtual Memory:  used = 119.32 GB, percent = 47.5%
{'loss': '0.3222', 'grad_norm': '5.563', 'learning_rate': '6.208e-07', 'entropy': '1.915', 'num_tokens': '6.246e+06', 'mean_token_accuracy': '0.9021', 'epoch': '0.3792'}
{'loss': '0.3169', 'grad_norm': '112.4', 'learning_rate': '6.138e-07', 'entropy': '1.883', 'num_tokens': '6.361e+06', 'mean_token_accuracy': '0.9034', 'epoch': '0.3862'}
{'loss': '0.3075', 'grad_norm': '4.789', 'learning_rate': '6.067e-07', 'entropy': '1.832', 'num_tokens': '6.477e+06', 'mean_token_accuracy': '0.9044', 'epoch': '0.3933'}
{'loss': '0.3119', 'grad_norm': '3.991', 'learning_rate': '5.997e-07', 'entropy': '1.761', 'num_tokens': '6.592e+06', 'mean_token_accuracy': '0.9047', 'epoch': '0.4003'}
{'loss': '0.3074', 'grad_norm': '11.07', 'learning_rate': '5.927e-07', 'entropy': '1.741', 'num_tokens': '6.708e+06', 'mean_token_accuracy': '0.9055', 'epoch': '0.4073'}
{'loss': '0.3143', 'grad_norm': '4.449', 'learning_rate': '5.857e-07', 'entropy': '1.682', 'num_tokens': '6.821e+06', 'mean_token_accuracy': '0.9039', 'epoch': '0.4143'}
{'loss': '0.296', 'grad_norm': '4.122', 'learning_rate': '5.787e-07', 'entropy': '1.681', 'num_tokens': '6.937e+06', 'mean_token_accuracy': '0.9086', 'epoch': '0.4213'}
{'loss': '0.2989', 'grad_norm': '5.514', 'learning_rate': '5.716e-07', 'entropy': '1.683', 'num_tokens': '7.053e+06', 'mean_token_accuracy': '0.9074', 'epoch': '0.4284'}
{'loss': '0.3013', 'grad_norm': '4.212', 'learning_rate': '5.646e-07', 'entropy': '1.627', 'num_tokens': '7.168e+06', 'mean_token_accuracy': '0.9069', 'epoch': '0.4354'}
{'loss': '0.3143', 'grad_norm': '4.314', 'learning_rate': '5.576e-07', 'entropy': '1.61', 'num_tokens': '7.286e+06', 'mean_token_accuracy': '0.9029', 'epoch': '0.4424'}
{'loss': '0.2952', 'grad_norm': '4.722', 'learning_rate': '5.506e-07', 'entropy': '1.621', 'num_tokens': '7.4e+06', 'mean_token_accuracy': '0.9092', 'epoch': '0.4494'}
{'loss': '0.3116', 'grad_norm': '7.244', 'learning_rate': '5.435e-07', 'entropy': '1.587', 'num_tokens': '7.517e+06', 'mean_token_accuracy': '0.9016', 'epoch': '0.4565'}
{'loss': '0.2982', 'grad_norm': '19.01', 'learning_rate': '5.365e-07', 'entropy': '1.538', 'num_tokens': '7.632e+06', 'mean_token_accuracy': '0.9057', 'epoch': '0.4635'}
{'loss': '0.3002', 'grad_norm': '6.029', 'learning_rate': '5.295e-07', 'entropy': '1.483', 'num_tokens': '7.747e+06', 'mean_token_accuracy': '0.9071', 'epoch': '0.4705'}
{'loss': '0.3007', 'grad_norm': '6.689', 'learning_rate': '5.225e-07', 'entropy': '1.477', 'num_tokens': '7.862e+06', 'mean_token_accuracy': '0.9068', 'epoch': '0.4775'}
{'loss': '0.2912', 'grad_norm': '8.715', 'learning_rate': '5.154e-07', 'entropy': '1.365', 'num_tokens': '7.978e+06', 'mean_token_accuracy': '0.9091', 'epoch': '0.4846'}
{'loss': '0.2976', 'grad_norm': '3.929', 'learning_rate': '5.084e-07', 'entropy': '1.448', 'num_tokens': '8.094e+06', 'mean_token_accuracy': '0.909', 'epoch': '0.4916'}
{'loss': '0.2991', 'grad_norm': '4.74', 'learning_rate': '5.014e-07', 'entropy': '1.397', 'num_tokens': '8.21e+06', 'mean_token_accuracy': '0.9058', 'epoch': '0.4986'}
{'loss': '0.3223', 'grad_norm': '7.366', 'learning_rate': '4.944e-07', 'entropy': '1.366', 'num_tokens': '8.325e+06', 'mean_token_accuracy': '0.9022', 'epoch': '0.5056'}
{'loss': '0.3095', 'grad_norm': '21.69', 'learning_rate': '4.874e-07', 'entropy': '1.445', 'num_tokens': '8.439e+06', 'mean_token_accuracy': '0.9037', 'epoch': '0.5126'}
{'loss': '0.3098', 'grad_norm': '13.79', 'learning_rate': '4.803e-07', 'entropy': '1.384', 'num_tokens': '8.555e+06', 'mean_token_accuracy': '0.9038', 'epoch': '0.5197'}
{'loss': '0.3078', 'grad_norm': '4.036', 'learning_rate': '4.733e-07', 'entropy': '1.387', 'num_tokens': '8.671e+06', 'mean_token_accuracy': '0.9032', 'epoch': '0.5267'}
{'loss': '0.2937', 'grad_norm': '4.316', 'learning_rate': '4.663e-07', 'entropy': '1.327', 'num_tokens': '8.786e+06', 'mean_token_accuracy': '0.9103', 'epoch': '0.5337'}
{'loss': '0.301', 'grad_norm': '6.811', 'learning_rate': '4.593e-07', 'entropy': '1.41', 'num_tokens': '8.903e+06', 'mean_token_accuracy': '0.9088', 'epoch': '0.5407'}
{'loss': '0.2969', 'grad_norm': '3.72', 'learning_rate': '4.522e-07', 'entropy': '1.442', 'num_tokens': '9.018e+06', 'mean_token_accuracy': '0.9098', 'epoch': '0.5478'}
{'loss': '0.3009', 'grad_norm': '5.477', 'learning_rate': '4.452e-07', 'entropy': '1.354', 'num_tokens': '9.135e+06', 'mean_token_accuracy': '0.9072', 'epoch': '0.5548'}
{'loss': '0.3047', 'grad_norm': '4.129', 'learning_rate': '4.382e-07', 'entropy': '1.309', 'num_tokens': '9.248e+06', 'mean_token_accuracy': '0.9035', 'epoch': '0.5618'}
{'loss': '0.3056', 'grad_norm': '9.695', 'learning_rate': '4.312e-07', 'entropy': '1.31', 'num_tokens': '9.365e+06', 'mean_token_accuracy': '0.9049', 'epoch': '0.5688'}
{'loss': '0.2875', 'grad_norm': '3.971', 'learning_rate': '4.242e-07', 'entropy': '1.257', 'num_tokens': '9.481e+06', 'mean_token_accuracy': '0.9105', 'epoch': '0.5758'}
{'loss': '0.2992', 'grad_norm': '7.031', 'learning_rate': '4.171e-07', 'entropy': '1.299', 'num_tokens': '9.597e+06', 'mean_token_accuracy': '0.908', 'epoch': '0.5829'}
{'loss': '0.298', 'grad_norm': '4.5', 'learning_rate': '4.101e-07', 'entropy': '1.302', 'num_tokens': '9.712e+06', 'mean_token_accuracy': '0.9096', 'epoch': '0.5899'}
{'loss': '0.2927', 'grad_norm': '5.549', 'learning_rate': '4.031e-07', 'entropy': '1.36', 'num_tokens': '9.827e+06', 'mean_token_accuracy': '0.9087', 'epoch': '0.5969'}
{'loss': '0.2968', 'grad_norm': '6.78', 'learning_rate': '3.961e-07', 'entropy': '1.327', 'num_tokens': '9.944e+06', 'mean_token_accuracy': '0.9075', 'epoch': '0.6039'}
{'loss': '0.2949', 'grad_norm': '7.016', 'learning_rate': '3.89e-07', 'entropy': '1.264', 'num_tokens': '1.006e+07', 'mean_token_accuracy': '0.9077', 'epoch': '0.611'}
{'loss': '0.2878', 'grad_norm': '6.628', 'learning_rate': '3.82e-07', 'entropy': '1.29', 'num_tokens': '1.018e+07', 'mean_token_accuracy': '0.9101', 'epoch': '0.618'}
{'loss': '0.3004', 'grad_norm': '4.156', 'learning_rate': '3.75e-07', 'entropy': '1.305', 'num_tokens': '1.029e+07', 'mean_token_accuracy': '0.9086', 'epoch': '0.625'}
{'loss': '0.2947', 'grad_norm': '8.565', 'learning_rate': '3.68e-07', 'entropy': '1.261', 'num_tokens': '1.041e+07', 'mean_token_accuracy': '0.9075', 'epoch': '0.632'}
{'loss': '0.2823', 'grad_norm': '12.49', 'learning_rate': '3.61e-07', 'entropy': '1.284', 'num_tokens': '1.052e+07', 'mean_token_accuracy': '0.9104', 'epoch': '0.639'}
{'loss': '0.2828', 'grad_norm': '6.986', 'learning_rate': '3.539e-07', 'entropy': '1.262', 'num_tokens': '1.064e+07', 'mean_token_accuracy': '0.9128', 'epoch': '0.6461'}
{'loss': '0.3103', 'grad_norm': '4.799', 'learning_rate': '3.469e-07', 'entropy': '1.143', 'num_tokens': '1.075e+07', 'mean_token_accuracy': '0.9051', 'epoch': '0.6531'}
{'loss': '0.2915', 'grad_norm': '4.925', 'learning_rate': '3.399e-07', 'entropy': '1.149', 'num_tokens': '1.087e+07', 'mean_token_accuracy': '0.9077', 'epoch': '0.6601'}
{'loss': '0.2898', 'grad_norm': '4.247', 'learning_rate': '3.329e-07', 'entropy': '1.145', 'num_tokens': '1.099e+07', 'mean_token_accuracy': '0.9082', 'epoch': '0.6671'}
{'loss': '0.3057', 'grad_norm': '7.386', 'learning_rate': '3.258e-07', 'entropy': '1.162', 'num_tokens': '1.111e+07', 'mean_token_accuracy': '0.9047', 'epoch': '0.6742'}
{'loss': '0.2773', 'grad_norm': '4.938', 'learning_rate': '3.188e-07', 'entropy': '1.148', 'num_tokens': '1.122e+07', 'mean_token_accuracy': '0.9132', 'epoch': '0.6812'}
{'loss': '0.282', 'grad_norm': '8.285', 'learning_rate': '3.118e-07', 'entropy': '1.211', 'num_tokens': '1.134e+07', 'mean_token_accuracy': '0.9095', 'epoch': '0.6882'}
{'loss': '0.2887', 'grad_norm': '8.209', 'learning_rate': '3.048e-07', 'entropy': '1.222', 'num_tokens': '1.145e+07', 'mean_token_accuracy': '0.9108', 'epoch': '0.6952'}
{'loss': '0.3048', 'grad_norm': '5.74', 'learning_rate': '2.978e-07', 'entropy': '1.22', 'num_tokens': '1.157e+07', 'mean_token_accuracy': '0.9039', 'epoch': '0.7022'}
{'loss': '0.3002', 'grad_norm': '7.772', 'learning_rate': '2.907e-07', 'entropy': '1.137', 'num_tokens': '1.169e+07', 'mean_token_accuracy': '0.9085', 'epoch': '0.7093'}
{'loss': '0.2828', 'grad_norm': '5.242', 'learning_rate': '2.837e-07', 'entropy': '1.191', 'num_tokens': '1.18e+07', 'mean_token_accuracy': '0.9122', 'epoch': '0.7163'}
{'loss': '0.2855', 'grad_norm': '12.41', 'learning_rate': '2.767e-07', 'entropy': '1.118', 'num_tokens': '1.192e+07', 'mean_token_accuracy': '0.9112', 'epoch': '0.7233'}
{'loss': '0.2712', 'grad_norm': '4.373', 'learning_rate': '2.697e-07', 'entropy': '1.06', 'num_tokens': '1.203e+07', 'mean_token_accuracy': '0.9159', 'epoch': '0.7303'}
{'loss': '0.2913', 'grad_norm': '7.736', 'learning_rate': '2.626e-07', 'entropy': '1.049', 'num_tokens': '1.215e+07', 'mean_token_accuracy': '0.9095', 'epoch': '0.7374'}
{'loss': '0.2819', 'grad_norm': '5.568', 'learning_rate': '2.556e-07', 'entropy': '1.079', 'num_tokens': '1.226e+07', 'mean_token_accuracy': '0.9139', 'epoch': '0.7444'}
{'loss': '0.2978', 'grad_norm': '6.895', 'learning_rate': '2.486e-07', 'entropy': '1.041', 'num_tokens': '1.238e+07', 'mean_token_accuracy': '0.9057', 'epoch': '0.7514'}
{'loss': '0.3031', 'grad_norm': '8.799', 'learning_rate': '2.416e-07', 'entropy': '1.059', 'num_tokens': '1.25e+07', 'mean_token_accuracy': '0.9094', 'epoch': '0.7584'}
{'loss': '0.2575', 'grad_norm': '4.892', 'learning_rate': '2.346e-07', 'entropy': '1.037', 'num_tokens': '1.261e+07', 'mean_token_accuracy': '0.9178', 'epoch': '0.7654'}
{'loss': '0.2735', 'grad_norm': '5.557', 'learning_rate': '2.275e-07', 'entropy': '1.057', 'num_tokens': '1.273e+07', 'mean_token_accuracy': '0.9137', 'epoch': '0.7725'}
{'loss': '0.2772', 'grad_norm': '5.553', 'learning_rate': '2.205e-07', 'entropy': '1.096', 'num_tokens': '1.284e+07', 'mean_token_accuracy': '0.9138', 'epoch': '0.7795'}
{'loss': '0.2736', 'grad_norm': '6.66', 'learning_rate': '2.135e-07', 'entropy': '1.076', 'num_tokens': '1.296e+07', 'mean_token_accuracy': '0.9144', 'epoch': '0.7865'}
{'loss': '0.2805', 'grad_norm': '5.189', 'learning_rate': '2.065e-07', 'entropy': '1.077', 'num_tokens': '1.307e+07', 'mean_token_accuracy': '0.9128', 'epoch': '0.7935'}
{'loss': '0.3029', 'grad_norm': '4.233', 'learning_rate': '1.994e-07', 'entropy': '1.026', 'num_tokens': '1.319e+07', 'mean_token_accuracy': '0.9063', 'epoch': '0.8006'}
{'loss': '0.2979', 'grad_norm': '8.923', 'learning_rate': '1.924e-07', 'entropy': '1.043', 'num_tokens': '1.33e+07', 'mean_token_accuracy': '0.9085', 'epoch': '0.8076'}
{'loss': '0.2731', 'grad_norm': '6.255', 'learning_rate': '1.854e-07', 'entropy': '1.095', 'num_tokens': '1.342e+07', 'mean_token_accuracy': '0.9142', 'epoch': '0.8146'}
{'loss': '0.2819', 'grad_norm': '5.626', 'learning_rate': '1.784e-07', 'entropy': '1.075', 'num_tokens': '1.354e+07', 'mean_token_accuracy': '0.9119', 'epoch': '0.8216'}
{'loss': '0.2943', 'grad_norm': '6.557', 'learning_rate': '1.713e-07', 'entropy': '1.096', 'num_tokens': '1.365e+07', 'mean_token_accuracy': '0.9086', 'epoch': '0.8287'}
{'loss': '0.2765', 'grad_norm': '7.86', 'learning_rate': '1.643e-07', 'entropy': '1.089', 'num_tokens': '1.377e+07', 'mean_token_accuracy': '0.9133', 'epoch': '0.8357'}
{'loss': '0.2833', 'grad_norm': '5.739', 'learning_rate': '1.573e-07', 'entropy': '1.046', 'num_tokens': '1.388e+07', 'mean_token_accuracy': '0.9093', 'epoch': '0.8427'}
{'loss': '0.2918', 'grad_norm': '5.846', 'learning_rate': '1.503e-07', 'entropy': '1.03', 'num_tokens': '1.4e+07', 'mean_token_accuracy': '0.9098', 'epoch': '0.8497'}
{'loss': '0.2938', 'grad_norm': '5.486', 'learning_rate': '1.433e-07', 'entropy': '1.038', 'num_tokens': '1.412e+07', 'mean_token_accuracy': '0.9081', 'epoch': '0.8567'}
