==========================================
SLURM Job Information
==========================================
Job ID: 631
Job Name: motionr1_sft
Node: journey
Start Time: Sat Feb  7 06:10:32 PM EST 2026
==========================================

==========================================
Training Configuration
==========================================
Model: Qwen/Qwen2.5-VL-7B-Instruct
Dataset: /mnt/data/stgr/json_data/STGR-SFT-subset.json (5,696 samples)
Output: outputs/sft_full_slurm_631
GPUs: 4 (DeepSpeed ZeRO-2)
Expected Duration: ~6-8 hours
==========================================

[INFO] Running in WANDB offline mode
[INFO] Running in WANDB offline mode
[INFO] Running in WANDB offline mode
[INFO] Running in WANDB offline mode
[Rank 0] Model moved to cuda:0
[Rank 3] Model moved to cuda:3
[Rank 2] Model moved to cuda:2
[Rank 1] Model moved to cuda:1
Before initializing optimizer states
MA 16.46 GB         Max_MA 19.31 GB         CA 19.32 GB         Max_CA 19 GB 
CPU Virtual Memory:  used = 105.06 GB, percent = 41.8%
After initializing optimizer states
MA 16.46 GB         Max_MA 16.46 GB         CA 19.32 GB         Max_CA 19 GB 
CPU Virtual Memory:  used = 129.8 GB, percent = 51.7%
After initializing ZeRO optimizer
MA 16.46 GB         Max_MA 16.46 GB         CA 19.32 GB         Max_CA 19 GB 
CPU Virtual Memory:  used = 129.83 GB, percent = 51.7%
{'loss': '0.3935', 'grad_norm': '6.46', 'learning_rate': '8.104e-07', 'entropy': '4.753', 'num_tokens': '3.097e+06', 'mean_token_accuracy': '0.8976', 'epoch': '0.1896'}
{'loss': '0.381', 'grad_norm': '10.01', 'learning_rate': '8.034e-07', 'entropy': '4.55', 'num_tokens': '3.211e+06', 'mean_token_accuracy': '0.9002', 'epoch': '0.1966'}
{'loss': '0.3676', 'grad_norm': '6.678', 'learning_rate': '7.963e-07', 'entropy': '4.263', 'num_tokens': '3.326e+06', 'mean_token_accuracy': '0.9032', 'epoch': '0.2037'}
{'loss': '0.3663', 'grad_norm': '6.1', 'learning_rate': '7.893e-07', 'entropy': '4.039', 'num_tokens': '3.442e+06', 'mean_token_accuracy': '0.8983', 'epoch': '0.2107'}
{'loss': '0.3559', 'grad_norm': '6.065', 'learning_rate': '7.823e-07', 'entropy': '3.967', 'num_tokens': '3.556e+06', 'mean_token_accuracy': '0.9013', 'epoch': '0.2177'}
{'loss': '0.3567', 'grad_norm': '6.955', 'learning_rate': '7.753e-07', 'entropy': '3.736', 'num_tokens': '3.67e+06', 'mean_token_accuracy': '0.9019', 'epoch': '0.2247'}
{'loss': '0.3463', 'grad_norm': '5.841', 'learning_rate': '7.683e-07', 'entropy': '3.555', 'num_tokens': '3.785e+06', 'mean_token_accuracy': '0.9021', 'epoch': '0.2317'}
{'loss': '0.3435', 'grad_norm': '5.597', 'learning_rate': '7.612e-07', 'entropy': '3.519', 'num_tokens': '3.899e+06', 'mean_token_accuracy': '0.9042', 'epoch': '0.2388'}
{'loss': '0.3479', 'grad_norm': '4.733', 'learning_rate': '7.542e-07', 'entropy': '3.375', 'num_tokens': '4.014e+06', 'mean_token_accuracy': '0.9011', 'epoch': '0.2458'}
{'loss': '0.3415', 'grad_norm': '4.165', 'learning_rate': '7.472e-07', 'entropy': '3.22', 'num_tokens': '4.129e+06', 'mean_token_accuracy': '0.9022', 'epoch': '0.2528'}
{'loss': '0.3446', 'grad_norm': '5.052', 'learning_rate': '7.402e-07', 'entropy': '3.158', 'num_tokens': '4.242e+06', 'mean_token_accuracy': '0.902', 'epoch': '0.2598'}
{'loss': '0.3231', 'grad_norm': '6.702', 'learning_rate': '7.331e-07', 'entropy': '3.064', 'num_tokens': '4.356e+06', 'mean_token_accuracy': '0.9051', 'epoch': '0.2669'}
{'loss': '0.3259', 'grad_norm': '4.637', 'learning_rate': '7.261e-07', 'entropy': '2.998', 'num_tokens': '4.469e+06', 'mean_token_accuracy': '0.9041', 'epoch': '0.2739'}
{'loss': '0.3399', 'grad_norm': '7.674', 'learning_rate': '7.191e-07', 'entropy': '2.759', 'num_tokens': '4.585e+06', 'mean_token_accuracy': '0.9017', 'epoch': '0.2809'}
{'loss': '0.3346', 'grad_norm': '5.386', 'learning_rate': '7.121e-07', 'entropy': '2.53', 'num_tokens': '4.699e+06', 'mean_token_accuracy': '0.9011', 'epoch': '0.2879'}
{'loss': '0.3251', 'grad_norm': '6.733', 'learning_rate': '7.051e-07', 'entropy': '2.572', 'num_tokens': '4.816e+06', 'mean_token_accuracy': '0.9038', 'epoch': '0.2949'}
{'loss': '0.341', 'grad_norm': '4.892', 'learning_rate': '6.98e-07', 'entropy': '2.553', 'num_tokens': '4.93e+06', 'mean_token_accuracy': '0.9012', 'epoch': '0.302'}
{'loss': '0.3298', 'grad_norm': '11.55', 'learning_rate': '6.91e-07', 'entropy': '2.491', 'num_tokens': '5.046e+06', 'mean_token_accuracy': '0.9028', 'epoch': '0.309'}
{'loss': '0.3313', 'grad_norm': '14.45', 'learning_rate': '6.84e-07', 'entropy': '2.428', 'num_tokens': '5.161e+06', 'mean_token_accuracy': '0.9', 'epoch': '0.316'}
{'loss': '0.3166', 'grad_norm': '10.07', 'learning_rate': '6.77e-07', 'entropy': '2.3', 'num_tokens': '5.276e+06', 'mean_token_accuracy': '0.9048', 'epoch': '0.323'}
{'loss': '0.3154', 'grad_norm': '5.786', 'learning_rate': '6.699e-07', 'entropy': '2.242', 'num_tokens': '5.39e+06', 'mean_token_accuracy': '0.9077', 'epoch': '0.3301'}
{'loss': '0.3197', 'grad_norm': '8.151', 'learning_rate': '6.629e-07', 'entropy': '2.167', 'num_tokens': '5.506e+06', 'mean_token_accuracy': '0.9041', 'epoch': '0.3371'}
{'loss': '0.3327', 'grad_norm': '3.918', 'learning_rate': '6.559e-07', 'entropy': '2.103', 'num_tokens': '5.621e+06', 'mean_token_accuracy': '0.8991', 'epoch': '0.3441'}
{'loss': '0.3247', 'grad_norm': '17.42', 'learning_rate': '6.489e-07', 'entropy': '2.009', 'num_tokens': '5.737e+06', 'mean_token_accuracy': '0.8995', 'epoch': '0.3511'}
{'loss': '0.3147', 'grad_norm': '22.54', 'learning_rate': '6.419e-07', 'entropy': '2.001', 'num_tokens': '5.852e+06', 'mean_token_accuracy': '0.9062', 'epoch': '0.3581'}
{'loss': '0.308', 'grad_norm': '4.518', 'learning_rate': '6.348e-07', 'entropy': '1.988', 'num_tokens': '5.967e+06', 'mean_token_accuracy': '0.9058', 'epoch': '0.3652'}
{'loss': '0.3171', 'grad_norm': '4.793', 'learning_rate': '6.278e-07', 'entropy': '1.91', 'num_tokens': '6.082e+06', 'mean_token_accuracy': '0.9019', 'epoch': '0.3722'}
{'loss': '0.3195', 'grad_norm': '4.176', 'learning_rate': '6.208e-07', 'entropy': '1.96', 'num_tokens': '6.196e+06', 'mean_token_accuracy': '0.903', 'epoch': '0.3792'}
{'loss': '0.315', 'grad_norm': '5.323', 'learning_rate': '6.138e-07', 'entropy': '1.873', 'num_tokens': '6.311e+06', 'mean_token_accuracy': '0.9045', 'epoch': '0.3862'}
{'loss': '0.3048', 'grad_norm': '6.238', 'learning_rate': '6.067e-07', 'entropy': '1.83', 'num_tokens': '6.426e+06', 'mean_token_accuracy': '0.9056', 'epoch': '0.3933'}
{'loss': '0.3095', 'grad_norm': '4.281', 'learning_rate': '5.997e-07', 'entropy': '1.715', 'num_tokens': '6.54e+06', 'mean_token_accuracy': '0.9057', 'epoch': '0.4003'}
{'loss': '0.304', 'grad_norm': '4.995', 'learning_rate': '5.927e-07', 'entropy': '1.726', 'num_tokens': '6.655e+06', 'mean_token_accuracy': '0.9078', 'epoch': '0.4073'}
{'loss': '0.3116', 'grad_norm': '4.905', 'learning_rate': '5.857e-07', 'entropy': '1.645', 'num_tokens': '6.767e+06', 'mean_token_accuracy': '0.9044', 'epoch': '0.4143'}
{'loss': '0.2916', 'grad_norm': '8.767', 'learning_rate': '5.787e-07', 'entropy': '1.696', 'num_tokens': '6.882e+06', 'mean_token_accuracy': '0.9113', 'epoch': '0.4213'}
{'loss': '0.2951', 'grad_norm': '8.075', 'learning_rate': '5.716e-07', 'entropy': '1.732', 'num_tokens': '6.997e+06', 'mean_token_accuracy': '0.908', 'epoch': '0.4284'}
{'loss': '0.2974', 'grad_norm': '13.14', 'learning_rate': '5.646e-07', 'entropy': '1.68', 'num_tokens': '7.111e+06', 'mean_token_accuracy': '0.9091', 'epoch': '0.4354'}
{'loss': '0.3102', 'grad_norm': '5.983', 'learning_rate': '5.576e-07', 'entropy': '1.664', 'num_tokens': '7.228e+06', 'mean_token_accuracy': '0.9056', 'epoch': '0.4424'}
{'loss': '0.2897', 'grad_norm': '5.181', 'learning_rate': '5.506e-07', 'entropy': '1.668', 'num_tokens': '7.341e+06', 'mean_token_accuracy': '0.9113', 'epoch': '0.4494'}
{'loss': '0.3091', 'grad_norm': '3.873', 'learning_rate': '5.435e-07', 'entropy': '1.59', 'num_tokens': '7.457e+06', 'mean_token_accuracy': '0.9032', 'epoch': '0.4565'}
{'loss': '0.2951', 'grad_norm': '13.36', 'learning_rate': '5.365e-07', 'entropy': '1.554', 'num_tokens': '7.572e+06', 'mean_token_accuracy': '0.9079', 'epoch': '0.4635'}
{'loss': '0.2974', 'grad_norm': '4.146', 'learning_rate': '5.295e-07', 'entropy': '1.489', 'num_tokens': '7.685e+06', 'mean_token_accuracy': '0.9092', 'epoch': '0.4705'}
{'loss': '0.2964', 'grad_norm': '8.006', 'learning_rate': '5.225e-07', 'entropy': '1.52', 'num_tokens': '7.8e+06', 'mean_token_accuracy': '0.9095', 'epoch': '0.4775'}
{'loss': '0.2896', 'grad_norm': '4.708', 'learning_rate': '5.154e-07', 'entropy': '1.436', 'num_tokens': '7.915e+06', 'mean_token_accuracy': '0.9094', 'epoch': '0.4846'}
{'loss': '0.2952', 'grad_norm': '5.056', 'learning_rate': '5.084e-07', 'entropy': '1.491', 'num_tokens': '8.03e+06', 'mean_token_accuracy': '0.91', 'epoch': '0.4916'}
{'loss': '0.2942', 'grad_norm': '9.538', 'learning_rate': '5.014e-07', 'entropy': '1.456', 'num_tokens': '8.145e+06', 'mean_token_accuracy': '0.9089', 'epoch': '0.4986'}
{'loss': '0.3185', 'grad_norm': '8.844', 'learning_rate': '4.944e-07', 'entropy': '1.394', 'num_tokens': '8.259e+06', 'mean_token_accuracy': '0.9055', 'epoch': '0.5056'}
{'loss': '0.3079', 'grad_norm': '5.617', 'learning_rate': '4.874e-07', 'entropy': '1.426', 'num_tokens': '8.372e+06', 'mean_token_accuracy': '0.9062', 'epoch': '0.5126'}
{'loss': '0.307', 'grad_norm': '10.99', 'learning_rate': '4.803e-07', 'entropy': '1.387', 'num_tokens': '8.487e+06', 'mean_token_accuracy': '0.9055', 'epoch': '0.5197'}
{'loss': '0.3044', 'grad_norm': '113.2', 'learning_rate': '4.733e-07', 'entropy': '1.429', 'num_tokens': '8.603e+06', 'mean_token_accuracy': '0.9051', 'epoch': '0.5267'}
{'loss': '0.2897', 'grad_norm': '5.693', 'learning_rate': '4.663e-07', 'entropy': '1.355', 'num_tokens': '8.717e+06', 'mean_token_accuracy': '0.9119', 'epoch': '0.5337'}
{'loss': '0.299', 'grad_norm': '14.1', 'learning_rate': '4.593e-07', 'entropy': '1.381', 'num_tokens': '8.832e+06', 'mean_token_accuracy': '0.9095', 'epoch': '0.5407'}
{'loss': '0.2897', 'grad_norm': '15.54', 'learning_rate': '4.522e-07', 'entropy': '1.434', 'num_tokens': '8.947e+06', 'mean_token_accuracy': '0.9126', 'epoch': '0.5478'}
{'loss': '0.2967', 'grad_norm': '9.76', 'learning_rate': '4.452e-07', 'entropy': '1.407', 'num_tokens': '9.062e+06', 'mean_token_accuracy': '0.9085', 'epoch': '0.5548'}
{'loss': '0.3012', 'grad_norm': '7.874', 'learning_rate': '4.382e-07', 'entropy': '1.376', 'num_tokens': '9.175e+06', 'mean_token_accuracy': '0.9067', 'epoch': '0.5618'}
{'loss': '0.3009', 'grad_norm': '6.933', 'learning_rate': '4.312e-07', 'entropy': '1.402', 'num_tokens': '9.291e+06', 'mean_token_accuracy': '0.9073', 'epoch': '0.5688'}
{'loss': '0.2853', 'grad_norm': '10.43', 'learning_rate': '4.242e-07', 'entropy': '1.344', 'num_tokens': '9.406e+06', 'mean_token_accuracy': '0.9115', 'epoch': '0.5758'}
{'loss': '0.2971', 'grad_norm': '10.69', 'learning_rate': '4.171e-07', 'entropy': '1.391', 'num_tokens': '9.521e+06', 'mean_token_accuracy': '0.9089', 'epoch': '0.5829'}
{'loss': '0.2953', 'grad_norm': '9.159', 'learning_rate': '4.101e-07', 'entropy': '1.387', 'num_tokens': '9.635e+06', 'mean_token_accuracy': '0.9108', 'epoch': '0.5899'}
{'loss': '0.2903', 'grad_norm': '3.831', 'learning_rate': '4.031e-07', 'entropy': '1.431', 'num_tokens': '9.75e+06', 'mean_token_accuracy': '0.91', 'epoch': '0.5969'}
{'loss': '0.294', 'grad_norm': '6.957', 'learning_rate': '3.961e-07', 'entropy': '1.361', 'num_tokens': '9.865e+06', 'mean_token_accuracy': '0.9096', 'epoch': '0.6039'}
{'loss': '0.2926', 'grad_norm': '6.746', 'learning_rate': '3.89e-07', 'entropy': '1.266', 'num_tokens': '9.981e+06', 'mean_token_accuracy': '0.9095', 'epoch': '0.611'}
{'loss': '0.2843', 'grad_norm': '6.049', 'learning_rate': '3.82e-07', 'entropy': '1.302', 'num_tokens': '1.009e+07', 'mean_token_accuracy': '0.9119', 'epoch': '0.618'}
{'loss': '0.2999', 'grad_norm': '4.461', 'learning_rate': '3.75e-07', 'entropy': '1.359', 'num_tokens': '1.021e+07', 'mean_token_accuracy': '0.9096', 'epoch': '0.625'}
{'loss': '0.292', 'grad_norm': '12.48', 'learning_rate': '3.68e-07', 'entropy': '1.332', 'num_tokens': '1.032e+07', 'mean_token_accuracy': '0.9094', 'epoch': '0.632'}
{'loss': '0.2806', 'grad_norm': '7.675', 'learning_rate': '3.61e-07', 'entropy': '1.311', 'num_tokens': '1.044e+07', 'mean_token_accuracy': '0.9115', 'epoch': '0.639'}
{'loss': '0.2798', 'grad_norm': '27.21', 'learning_rate': '3.539e-07', 'entropy': '1.28', 'num_tokens': '1.055e+07', 'mean_token_accuracy': '0.9145', 'epoch': '0.6461'}
{'loss': '0.3079', 'grad_norm': '36.75', 'learning_rate': '3.469e-07', 'entropy': '1.233', 'num_tokens': '1.067e+07', 'mean_token_accuracy': '0.9074', 'epoch': '0.6531'}
{'loss': '0.2873', 'grad_norm': '3.993', 'learning_rate': '3.399e-07', 'entropy': '1.238', 'num_tokens': '1.079e+07', 'mean_token_accuracy': '0.9105', 'epoch': '0.6601'}
{'loss': '0.2878', 'grad_norm': '5.719', 'learning_rate': '3.329e-07', 'entropy': '1.209', 'num_tokens': '1.09e+07', 'mean_token_accuracy': '0.9099', 'epoch': '0.6671'}
{'loss': '0.3037', 'grad_norm': '15.03', 'learning_rate': '3.258e-07', 'entropy': '1.209', 'num_tokens': '1.102e+07', 'mean_token_accuracy': '0.9055', 'epoch': '0.6742'}
{'loss': '0.2757', 'grad_norm': '6.557', 'learning_rate': '3.188e-07', 'entropy': '1.177', 'num_tokens': '1.113e+07', 'mean_token_accuracy': '0.915', 'epoch': '0.6812'}
{'loss': '0.2801', 'grad_norm': '6.891', 'learning_rate': '3.118e-07', 'entropy': '1.239', 'num_tokens': '1.125e+07', 'mean_token_accuracy': '0.9103', 'epoch': '0.6882'}
{'loss': '0.2872', 'grad_norm': '5.403', 'learning_rate': '3.048e-07', 'entropy': '1.263', 'num_tokens': '1.136e+07', 'mean_token_accuracy': '0.9114', 'epoch': '0.6952'}
{'loss': '0.3052', 'grad_norm': '4.6', 'learning_rate': '2.978e-07', 'entropy': '1.276', 'num_tokens': '1.148e+07', 'mean_token_accuracy': '0.904', 'epoch': '0.7022'}
{'loss': '0.2983', 'grad_norm': '15.25', 'learning_rate': '2.907e-07', 'entropy': '1.233', 'num_tokens': '1.159e+07', 'mean_token_accuracy': '0.9096', 'epoch': '0.7093'}
{'loss': '0.2802', 'grad_norm': '6.248', 'learning_rate': '2.837e-07', 'entropy': '1.302', 'num_tokens': '1.171e+07', 'mean_token_accuracy': '0.9138', 'epoch': '0.7163'}
{'loss': '0.2825', 'grad_norm': '9.503', 'learning_rate': '2.767e-07', 'entropy': '1.218', 'num_tokens': '1.182e+07', 'mean_token_accuracy': '0.9131', 'epoch': '0.7233'}
{'loss': '0.2682', 'grad_norm': '6.004', 'learning_rate': '2.697e-07', 'entropy': '1.18', 'num_tokens': '1.194e+07', 'mean_token_accuracy': '0.918', 'epoch': '0.7303'}
{'loss': '0.2883', 'grad_norm': '6.107', 'learning_rate': '2.626e-07', 'entropy': '1.161', 'num_tokens': '1.205e+07', 'mean_token_accuracy': '0.9113', 'epoch': '0.7374'}
{'loss': '0.2807', 'grad_norm': '4.594', 'learning_rate': '2.556e-07', 'entropy': '1.194', 'num_tokens': '1.217e+07', 'mean_token_accuracy': '0.9144', 'epoch': '0.7444'}
